id	datetime	text
39341	2026-01-28T07:02:22+00:00	[Arcium AMA 당첨자 공지] @kdwpyc @eglox5678 @ssniche7 마찬가지로 @fireantico로 dm 주세용
39340	2026-01-28T06:58:56+00:00	[INFINIT AMA 현장질문 당첨자 공지] @fireantico로 현장질문 당첨자 연락 주세요 감사합니다.
39339	2026-01-28T06:47:40+00:00	[INFINIT AMA 현장질문 당첨자 공지] @fireantico로 현장질문 당첨자 연락 주세요 감사합니다.
39338	2026-01-28T06:47:00+00:00	🪙 🔹 비트코인, 이더리움 현물 ETF 유출입 현황 비트코인 : 147M 순유출 이더리움 : 63M 순유출 비트코인과 이더리움 모두 순유출이 발생했습니다. 귀신같이 미장 이후에 비트코인이 급반등했네요. 미친듯한 큰 매도물량이 ETF 에서 나오는 상황이 아니기때문에 어느정도 나올물량 다 나왔다고 보는데, 하나의 트리거가 필요할 것 같습니다. 미국 연준의장이 그 트리거로 작용할 수 있을지 봐야겠네요
39337	2026-01-28T06:44:44+00:00	📌 Synfutures는 이번에 Founder Mark가 한국경제 TV에 출연하고 왔네요. 출연 기념 야핑이벤트 진행중이니, 참여하고 상품권 겟 -또 하시면 좋을 듯&#33; * 신퓨쳐스 한국 커뮤니티가 이것저것 열심히 발라먹으면 참 꿀통이 맞는거같긴 함
39335	2026-01-28T06:34:03+00:00	✔️ [앵콜&#33;] 한국경제TV 시청 인증 이벤트 지난 1월 26일(월), 신퓨쳐스 대표 Mark의 한국경제TV 출연과 함께 진행된 본방 시청 인증 이벤트에 많은 관심과 참여를 보내주셔서 감사합니다 💙 더 많은 분들께 참여 기회를 드리고자 이벤트 기간을 연장하게 되었습니다&#33;
39334	2026-01-28T06:26:54+00:00	📌 Sentient는 거의 스테이블코인 수준으로 상당히 안정적인 밸류 유지중인데 상장 이후에는 스테이블코인쪽에 투자 많이하는 프랭클린 템플턴의 전략적 투자유치 소식도 나온 상황. TGE 하고나서 계속 근황 보여주는게 상당히 중요하다고 생각하는데 TGE 이후에도 꾸준히 할거 하는 중인 듯.
39333	2026-01-28T06:24:24+00:00	💡 크립토에 진짜 필요한 서비스 아이디어 딸깍 저는 코스닥에 투자할때 별로 고민 안했어요. 그냥 토스 들어가서 딸깍으로 지수상품샀거든요. 근데 크립토는 지수상품이나 묶음 상품이 없습니다. 무조건 코인에 투자하기 위해서는 코인 하나에만 투자하거나, 알아서 비율을 나누어 코인을 사야해요. 투자할때 물론 공부를 해야하지만, 아주 그냥 저처럼 코스닥이 오른다니까 딸깍 하고 사는 사람들의 유동성도 상당합니다. 코인도 이런 유동성을 잡기 위해서는 투자자들이 더 쉽게 투자하게 해줘야합니다. 코인이 오른다는 소식을 듣고 사람들이 고민없이 코인시장 전체를 살 수 있는 상품이 필요한 시점이라고 생각합니다. 사실 이런 Basket 형태의 프로젝트들이 많이 나왔었는데, 이건 거래소가 해야할 것 같아요. 결국 사람들은 코인사러 거래소에 가기때문에...
39332	2026-01-28T05:42:13+00:00	😭 고해성사합니다 저도 코스닥 샀어요... 이틀전에 샀는데 16프로 주네요... 코인으로 지금 돈벌려면 밤낮을 고생하고 똥싸는데, 코스닥은 그냥 딸깍하니까 이틀만에 16프로 주네요 엄... 다른것도 사긴했는데 지수추종마저 이렇게오르면...
39331	2026-01-28T05:34:32+00:00	💡 하이바리퀴드 - HYPE 토큰 가격 펀비도 적당하게 현물 매수로 강하게 끌어올리는 중. 아마도 팀원들 베스팅 물량이 어느정도 잊혀지고, 바이백이 지속되고 있기 때문일지?
39330	2026-01-28T01:09:32+00:00	[불개미방에서 나오는 이벤트는 세무사의 자문을 받아 제세공과금 납세의무가 발생하지 않도록 설계되어 이벤트진행, 지급됩니다.] 일환으로 스페이스코인 보상 space 코인과 USD1으로 지급되었으니 당첨자들 확인해보셔요&#33;&#33;
39329	2026-01-28T01:06:36+00:00	세무사 누가 대응했는지 몰라도 자기돈 아니어서, 그리고 코인 잘 몰라서 대충 돈썼으니까 인정해줘잉 이렇게 붙은거같은데... 첫판례가 얼마나 중요한디 ㅂㄷㅂㄷ
39328	2026-01-28T01:00:41+00:00	근데 기사에 꽤 자세하게 비용처리를 안해주는 요건에 대해 나와있습니다. 경비 미인정 사유 1. 거래 방법이나 비용에 제한이 없다. - &gt; 거래소측에서 거래방법(오직 api매매 등) 을 제한하고 경쟁참여 기준을 마련 (해당 이벤트가 경쟁 대회이니 신청을 받는 등) 하고 2. 경쟁의 방식이 명확하지 않고 순위결정의 공정성과 투명성이 확보됐다고 보기 어렵다. - &gt; 거래소와 해외 에어드랍작업 플젝들이 해당 판례를 참고하여 경쟁방식과 공정성과 투명성이…
39327	2026-01-28T00:50:19+00:00	근데 기사에 꽤 자세하게 비용처리를 안해주는 요건에 대해 나와있습니다. 경비 미인정 사유 1. 거래 방법이나 비용에 제한이 없다. - &gt; 거래소측에서 거래방법(오직 api매매 등) 을 제한하고 경쟁참여 기준을 마련 (해당 이벤트가 경쟁 대회이니 신청을 받는 등) 하고 2. 경쟁의 방식이 명확하지 않고 순위결정의 공정성과 투명성이 확보됐다고 보기 어렵다. - &gt; 거래소와 해외 에어드랍작업 플젝들이 해당 판례를 참고하여 경쟁방식과 공정성과 투명성이 전제된 거래이벤트, 에드작의 구조를 만들어야 함. 3. 이벤트 기간동안 디지털 자산의 거래목적이 투자수익을 내기위한 것으로 보임 - &gt; 개인사업자나 법인사업자 만들고 내규나 정관에 해당 사업자는 거래소용 이벤트, 에어드랍 작업을 사업으로 정의하여 순위경쟁상금과 에어드랍 작업을 주 매출원으로 정의하고 매매손실과 수익을 비용과 영업외 수익으로 신고 * 판례 나왔으니 따라가면 됩니다. 사실 거래소랑 플젝이 해야하는거고 우리가 할일은
39326	2026-01-28T00:43:23+00:00	https://www.digitalasset.works/news/articleView.html?idxno=31321 이 판례대로면, 에드작이나 펍덱작은 그냥 트레이딩이나 투자활동 한거고 에어드랍은 부수적인거니까 경비인정 안하겠다로도 이어질 수 있네요
39325	2026-01-28T00:34:47+00:00	https://www.digitalasset.works/news/articleView.html?idxno=31321 이 판례대로면, 에드작이나 펍덱작은 그냥 트레이딩이나 투자활동 한거고 에어드랍은 부수적인거니까 경비인정 안하겠다로도 이어질 수 있네요
39324	2026-01-28T00:28:09+00:00	어휴
39323	2026-01-28T00:12:05+00:00	코인니스(Coinness) 외신 &quot;릭 리더 연준 의장 임명, 비트코인 강력 호재&quot;
39322	2026-01-27T17:37:19+00:00	📌 FIREWEEK INFINIT 완벽분석영상&#33; 이제는 야핑 캠페인이다&#33; FIREWEEK INFINIT 완벽분석 유튜브 영상 보고 야핑캠페인 준비하러 레츠 고&#33; * 야핑캠페인은 AMA와 해당 완벽분석 영상을 기반으로 진행될 예정입니다
39321	2026-01-27T16:18:00+00:00	Arcium AMA 보상 제출 폼
39320	2026-01-27T15:51:41+00:00	https://www.blockmedia.co.kr/archives/1036590 코인도 제발요 코인도 제발요 코인도 제발요
39318	2026-01-27T09:57:20+00:00	Arcium AMA 켰습니다. 레츠 꼬&#33; https://x.com/i/broadcasts/1vOxwdMrWRMKB
39317	2026-01-27T09:26:08+00:00	📌 Arcium AMA with Fireant 🗓 일정 : 1월 27일 오후 6시 ✔️ Arcium은 탈중앙화 보안 컴퓨팅 네트워크로 암호화된 데이터 위에서 스마트컨트랙트를 보호할 수 있는 인프라입니다. ℹ️ 장소 : 불개미 트위터 스트리밍 ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. ARCIUM 한국커뮤니티 : 한국커뮤니티링크 5. AMA…
39316	2026-01-27T08:56:01+00:00	코인니스(Coinness) 이창용 “원화 스테이블코인 우려스러운 지점 많아”
39315	2026-01-27T07:30:11+00:00	📌 Arcium AMA with Fireant 🗓 일정 : 1월 27일 오후 6시 ✔️ Arcium은 탈중앙화 보안 컴퓨팅 네트워크로 암호화된 데이터 위에서 스마트컨트랙트를 보호할 수 있는 인프라입니다. ℹ️ 장소 : 불개미 트위터 스트리밍 ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. ARCIUM 한국커뮤니티 : 한국커뮤니티링크 5. AMA 사전질문 작성 폼 : 구글폼 링크 바로가기 🔥 AMA 리워드 : 약 300만원 상당의 리워드 (추후공개) * 이번에는 Arcium 한국 커뮤니티 입장 검수 다합니다&#33;&#33; 꼭 입장바람&#33;
39314	2026-01-27T07:28:00+00:00	좀 비약이 심하긴 하지만 &quot;토지공개념&quot; 의 정의를 한번씩 찾아보시면 좋겠습니다. 1. 사실상 전세제도를 없애버리겠다는 이야기. 2. 인당 혹은 가구당 소유할 수 있는 부동산의 한도를 징벌적 과세로 제한하겠다는 이야기 판단과 평가는 여러분의 몫입니다. * 찌라시임
39313	2026-01-27T07:08:33+00:00	부동산 잘 몰라서 찾아본 쉬운 해석 1. 다주택 양도세 중과세 82.5% 시행(5월9일) 👉 집 여러 채 가진 사람이 집 팔면 이익의 대부분을 세금으로 가져가겠다 2. 공시지가 현실화율 95% 시행(7월1일) 👉 집값을 세금 매길 때 거의 실제 시세랑 똑같이 보겠다 3. 1주택자 장기보유특별공제 폐지(7월1일) 👉 집 한 채 오래 갖고 있어도 세금 혜택 안 주겠다 4. 비거주 아파트 보유세 연 3% (7월1일) 👉 살지도 않는 집은 매년 벌금…
39312	2026-01-27T07:07:03+00:00	부동산 잘 몰라서 찾아본 쉬운 해석 1. 다주택 양도세 중과세 82.5% 시행(5월9일) 👉 집 여러 채 가진 사람이 집 팔면 이익의 대부분을 세금으로 가져가겠다 2. 공시지가 현실화율 95% 시행(7월1일) 👉 집값을 세금 매길 때 거의 실제 시세랑 똑같이 보겠다 3. 1주택자 장기보유특별공제 폐지(7월1일) 👉 집 한 채 오래 갖고 있어도 세금 혜택 안 주겠다 4. 비거주 아파트 보유세 연 3% (7월1일) 👉 살지도 않는 집은 매년 벌금 수준의 세금 5. 유주택자 전세대출 전면 금지 (7월1일) 👉 집 있는 사람은 전세대출로 또 집 구하지 마라 6. 전세금 예치 신탁 에스크로 의무화 도입 (7월1일) 👉 전세금을 집주인에게 바로 안 주고 은행에 맡김 7. 전세금 간주 임대료(3.5%) 종합소득세 부과 (7월1일) 👉 전세도 사실상 월세라고 보고 세금 매김
39311	2026-01-27T06:35:40+00:00	📌 코인베이스 매각설이 나오던 코인원은 코인베이스가 아니라 OKX에 회사 지분 팔려고 하나봐요 SI (전략적 투자) 논의중이라고 하는 것 같은데 어쨌든 돌려돌려 이야기하는거 보니까 OKX가 가장 유력한 것 같습니다. 기사링크 * 돌려돌려 돌림판도 아니고 걍 말하지 흠흠
39310	2026-01-27T06:22:45+00:00	해시드 사장님이 말아주는 바이브코딩으로 커피에어드랍 시즌 해시드 사장님이시니까 째째하게 메가커피 말고 스타벅스 주실것으로 생각합니다. https://t.me/simon_rabbit_hole 사장님이 토끼띠라서 토끼굴로 이름 정하신듯 저는 쥐띠니까 불개미의 쥐구멍 할게요
39308	2026-01-27T06:13:58+00:00	트럼프 관세때문에 말이 많네요 관세는 수입품에 대해서 메기는거죠 그런데 아무것도 팔지 않는다면? 애초에 매출이 없는 회사라면? 타격이 없습니다 코스닥은 오늘도 오릅니다
39307	2026-01-27T01:29:02+00:00	나스닥은 뭐 ATH 부근에서 비비는 중입니다. 이럴거면 비비고 물만두로 태어나지 그랬니.... * 코인시장이 정말 너무 죽어가네요
39306	2026-01-27T01:18:29+00:00	🔴 &#036;87,000 @bitcoin_price
39305	2026-01-26T17:35:11+00:00	지금은 가장 오랜 기간동안 코인베이스 프리미엄 음수가 지속되고있는 중입니다. 이전의 사례를 대입하기가 어려운게, 이번 하락장이 지표상으로는 상당히 오래 그리고 안좋은 지표를 유지시키고 있습니다.
39304	2026-01-26T17:33:43+00:00	* FF 부활중 약 10% 수익권 진입
39303	2026-01-26T17:30:21+00:00	1. FF : 약 5% 수익중. 너무 짜다... 애미야...
39302	2026-01-26T16:42:51+00:00	🔴 &#036;87,500 @bitcoin_price
39301	2026-01-26T15:44:54+00:00	🟢 &#036;88,500 @bitcoin_price
39300	2026-01-26T15:15:05+00:00	오 상폐시즌인가? 한 한 200개 상폐하자 좀비코인 싹다 상폐하고 옥석가리기 ㄱㅈㅇ
39299	2026-01-26T14:57:13+00:00	업비트(Upbit) 공지 [거래] 솔라(SXP) 거래 유의 종목 지정 안내 2026-01-26 20:00:03
39298	2026-01-26T14:56:55+00:00	빗썸(Bithumb) 공지 솔라(SXP) 거래유의종목 지정 2026-01-26 20:00:17
39297	2026-01-26T14:56:55+00:00	요즘 빗썸 12시 경주마 구경하는것도 재밌어요. 5분후에 빗썸 봉 초기화 경주마
39296	2026-01-26T14:55:42+00:00	인피닛 FIREWEEK AMA 리워드
39295	2026-01-26T12:49:39+00:00	📣 INFINIT FIREWEEK AMA 라이브 온&#33; https://x.com/ROKMCFIREANT/status/2015753281449181583 인피닛 AMA 두가자&#33;&#33; 🔥 AMA 리워드 - 현장 청취자 1. 5만원권 x 10명 2. 3만원권 x 10명 3. 5천원권 x 140명
39294	2026-01-26T11:48:01+00:00	📌 WEB3 TOSS Infinit AMA with Fireweek 🗓 일정 : 1월 26일 오후 9시 WEB3 TOSS INFINIT과 AMA를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. INFINIT 한국 커뮤니티 입장 : 채널링크 ㅣ 그룹링크 * 사전질문을 받지않습니다. 🔥 AMA 리워드 - 현장 청취자 1. 5만원권…
39293	2026-01-26T11:30:02+00:00	바이낸스가 테슬라 선물을 런칭&#33;
39292	2026-01-26T11:29:49+00:00	바이낸스(Binance) 공지 Binance Futures Will Launch USDⓈ-Margined TSLAUSDT Equity Perpetual Contract (2026-01-28) 2026-01-26 20:29:37
39291	2026-01-26T09:55:14+00:00	📌 WEB3 TOSS Infinit AMA with Fireweek 🗓 일정 : 1월 26일 오후 9시 WEB3 TOSS INFINIT과 AMA를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. INFINIT 한국 커뮤니티 입장 : 채널링크 ㅣ 그룹링크 * 사전질문을 받지않습니다. 🔥 AMA 리워드 - 현장 청취자 1. 5만원권 x 10명 2. 3만원권 x 10명 3. 5천원권 x 140명 * 신세계백화점까지 가기 어렵다는 의견이 있으셔서 제세공과금 의무가 발생하지 않는 선에서 사용이 편한 상품권으로 지급하도록 하겠습니다.
39288	2026-01-26T09:17:06+00:00	📌 STABLE Fireweek 일환으로, 최근 근황 톺아보기 [STABLE 메인넷 1.2.0 업그레이드] 업그레이드 내용 : 체인 내 네이티브 가스를 래핑과정 없이 바로 USDT0로 활용할 수 있게함. [BSC Defi DODO 에 Stable 메인넷 디플로이] DODO 는 이제 Stable 기반의 디파이를 유저들에게 선보일 예정 [KiiChain이 Stable의 온체인 FX 프로젝트 온보딩] Stable 에 기반해서 온체인 FX 거래 지원을 통해 스테이블 코인 이동 및 확장 디앱 개발 예정. * 상장, 가격적인 내용 빼면, 스테이블코인을 활용하는 defi, 페이먼트 계열 프로젝트 위주로 온보딩 중이고 USDT를 가스비로 더 편하게 쓰게 하기 위한 업그레이드 작업 진행중.
39287	2026-01-26T09:01:37+00:00	업비트(Upbit) 공지 오아시스(OAS) 거래 유의 종목 지정 안내 2026-01-26 18:00:04
39286	2026-01-26T09:01:33+00:00	워메 스테이블 또 신고가 찍었네 신저가알림중에 유일한 신고가 알림 미쳤다...
39285	2026-01-26T09:01:33+00:00	스페이스코인 원상&#33;&#33; 아 왜 맞잖아...
39284	2026-01-26T09:01:33+00:00	📌 스페이스코인이 고팍스에 상장합니다. - 순입금 이벤트 - 일일단위 거래량 이벤트 - 최소 거래자 N빵 이벤트 고팍스가 최근에 하는 이벤트는 대부분 &quot;1회만 거래 하세요&quot; 느낌입니다. 사실 수수료나 슬리피지 생각해도 1회 최소만 거래하면 남는장사라서 고팍스 쌀먹작 다계정도 상당히 괜찮을 것 같아요. 이벤트 공지사항 보고 필수조건 충족하고 다계정 레츠고
39282	2026-01-26T08:39:36+00:00	📌 스페이스코인이 고팍스에 상장합니다. - 순입금 이벤트 - 일일단위 거래량 이벤트 - 최소 거래자 N빵 이벤트 고팍스가 최근에 하는 이벤트는 대부분 &quot;1회만 거래 하세요&quot; 느낌입니다. 사실 수수료나 슬리피지 생각해도 1회 최소만 거래하면 남는장사라서 고팍스 쌀먹작 다계정도 상당히 괜찮을 것 같아요. 이벤트 공지사항 보고 필수조건 충족하고 다계정 레츠고
39281	2026-01-26T08:17:13+00:00	코인베이스가 코인원 인수를 검토한다고 합니다. 다른 기사에서는 코인원 차명훈대표가 그런일 없다고 선을 그었네요. 그런거 모르겠고 USDC 현금화할때 코인원에서 하시면 지금 수수료 무료임 * 코인베이스가 코인원 사는건 어려울 것 같음
39280	2026-01-26T08:15:14+00:00	Stable 퀴즈맞히기 이벤트 하길래 그냥 생각나서 끄적여봤습니다. 놀랍게도 빗썸에서 STABLE 코인 보유자 숫자가 거의 2만5천명입니다. 상장된 기간이 상대적으로 매우 짧다는것을 생각해보면 Stable 코인에 한국인 유저 비율이 상당하다는 것을 알수 있습니다.
39279	2026-01-26T07:23:46+00:00	🏆 스테이블 릴레이 캠페인 4주차 Open ‼️ 이번 주 미션은 ‘Stable 퀴즈 맞히기’ ‼️ Stable Mainnet v1.2.0 업그레이드가 공식 발표되었습니다. 이번 업그레이드에서 어떤 변화가 예정되어 있는지, 간단한 퀴즈를 통해 함께 확인해 보세요 👀
39278	2026-01-26T07:04:00+00:00	📌 지금 STABLE 의 가격 상승은 다른 잡알트처럼 마지막 빔이 예상되는 그런 상승이 아닌 것 같습니다. Stable 가격이 말 그대로 우상향 하고있습니다. 빗썸기준 13원 가던게 거의 3배가까이 올라왔으니 지옥에서 살아돌아왔다고 할 수 있습니다. 최근 펌프와 덤프를 반복하는 코인들은 특징이 있습니다. &quot;선물시장의 변동성과 Funding Fee를 활용&quot; 하는 것 입니다. 모 프로젝트의 경우 숏치면 하루만에 원금의 30%를 펀딩피로 뜯어가버립니다. 저도 0G 선물 롱포지션으로 상당한 수익을 얻었는데 Stable은 그런게 없습니다. 기본 펀비 0.005% 유지하면서 현물에서 차근차근 매수합니다. 마치 가격을 올려가며 물량을 다 잡아먹고 있는 것 같습니다. 한방에 설거지 하려고 하는 것 같지는 않아서 아직 매수물량 홀딩중입니다. 비정상적으로 한방에 몇십프로 올리는 코인도 좋지만, 이렇게 차근차근 유동성 쌓아가는 코인들이 많아져야 투자자들이 해당코인을 활용하여 디파이나 
39275	2026-01-26T06:57:16+00:00	리버는 바이낸스 알파에서 아주 잠깐 106달러를 다녀왔네요. 생각의 영역을 이미 넘어가버렸다...
39274	2026-01-26T05:50:03+00:00	🪙 비트코인 CME 갭 현황 1. 87800-89400 갭 2. 93000선 갭 CME 갭은 이번에도...?&#33;
39273	2026-01-26T05:37:28+00:00	최근 혼자 이것저것 바이브코딩 해보고 있는데, Verse8 AI가 진짜 콩떡같이 던져도 찰떡같이 알아먹습니다. 저는 테트리스형 게임 하나, RPG 게임 하나 만들어 봤어요. 근데 저작권때문에 &quot;테트리스&quot; 나 &quot;서든어택&quot; 과 같이 실제 게임 명은 언급하면 안되어서 &quot;벽돌이 위에서 내려오면서 한개 층이 다 정렬되면 사라지면서 포인트를 얻는 게임&quot; 이라고 정의하면 됩니다. * 이제는 게임까지 직접 만드는 세상
39272	2026-01-26T05:17:12+00:00	⚔️ [겨울방학] WEB3STAT X VERSE8 : TWIST OF FATE 어김없이 찾아온 WEB3STAT과 함께하는 겨울방학 이벤트. 이번 파트너십은 바이브코딩을 통해 게임을 자유롭게 만들 수 있고, 수익화까지 할 수 있는 VERSE8과 함께합니다&#33; &quot;게임 플레이어에서 제작자&quot;로 변하는 &quot;TWIST OF FATE&quot;를 VERSE8과 함께 달려볼 예정인데요. 총 4주간에 걸친 콘텐츠 크리에이션 컴페티션, 그리고 한 달에 4주의 기간을 두고 열리는…
39271	2026-01-26T05:15:01+00:00	⚔️ [겨울방학] WEB3STAT X VERSE8 : TWIST OF FATE 어김없이 찾아온 WEB3STAT과 함께하는 겨울방학 이벤트. 이번 파트너십은 바이브코딩을 통해 게임을 자유롭게 만들 수 있고, 수익화까지 할 수 있는 VERSE8과 함께합니다&#33; &quot;게임 플레이어에서 제작자&quot;로 변하는 &quot;TWIST OF FATE&quot;를 VERSE8과 함께 달려볼 예정인데요. 총 4주간에 걸친 콘텐츠 크리에이션 컴페티션, 그리고 한 달에 4주의 기간을 두고 열리는 게임 제작 캠페인을 통해 야핑도 하고, 자체 리워드도 얻어갈 수 있는 캠페인을 한 달간 즐겨보겠습니다&#33; 🌟 첫번째 주제: 내가 제작하고 싶은 게임 게임 제작 컴페티션에 앞서, 나는 어떤 게임을 좋아했고, 어떤 게임을 만들고 싶었는지에 대해 이야기해보는 시간을 가져보겠습니다. 트위터에 관련 주제를 공유하면서 예열을 하도록 하겠습니다. : Web3stat 텔레그램 입장 : 트위터(클릭) 최신 
39270	2026-01-25T09:56:25+00:00	빗썸 진짜 말도안되는 불장
39269	2026-01-25T09:16:45+00:00	🔴 불개미 커뮤니티 진행 캠페인 대시보드 [AMA 및 인터뷰 컨텐츠] 📌 Fireweek INFINIT AMA 🗓 일정 : 1월 26일 오후 9시 🔥 보상 : 160명에게 총 150만원 리워드 📌 STABLE AMA with Fireweek 🗓 일정 : 1월 28일 오후 9시 💎 보상 : 총 250만원 상당의 리워드 📌 Arcium AMA with Fireant 🗓 일정 : 1월 3주차 / 1월 19일~1월 25일 💎 보상 : 총 300만원 상당의 리워드 📌 Fireweek ETHGAS 야핑캠페인 🗓 일정 : 1월 3주차 / 1월 19일~1월 30일 💎 보상 : 150명 총 200만원 리워드 [외부 커뮤니티 참여 가능 이벤트] 📌 Arcium 한국커뮤니티 입장이벤트 🗓 일정 : 2월 4일 까지 💎 보상 : 스타벅스 300잔 📌 ARIA AI 한국 커뮤니티 오픈 기념 이벤트 🗓 일정 : 1월 30일 까지 💎 보상 : 5천원 상품권 x 200명 ➕ 다가오는 캠페인 📣 INFINIT 야핑
39268	2026-01-25T09:03:44+00:00	📌 이번 Fight.id ICO를 진행했던 Holo 에도 순환매가 들어가고 있습니다. Holoworld 런치패드에서 세일, 환불 및 에어드랍까지 진행했고 세일 참여자들은 원금 이상의 수익을 봤습니다. Holoworld 의 Holo 토큰도 ICO 성공과 결부되어 있는 만큼 Fight.id 의 성공 이후 Holo 토큰에 대한 수요도 늘어날 수 있습니다. 뭔가 빅띵 준비하고 있는거 없냐? 홀로야&#33;
39267	2026-01-25T07:57:24+00:00	📣 Stable AMA 사전질문 수집은 오늘 마감할 예정입니다.
39266	2026-01-25T07:50:55+00:00	📌 STABLE FIREWEEK AMA WITH CEO 🗓 일정 : 1월 28일 오후 9시 스테이블코인을 위한 레이어1 STABLE CEO와 AMA를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. STABLE 한국커뮤니티 : 채널좌표 ㅣ 그룹좌표 5. AMA 사전질문 작성 폼 : 구글폼 링크 바로가기 🔥 AMA 리워드 : 약 250만원…
39264	2026-01-25T07:48:48+00:00	📌 WEB3 TOSS Infinit AMA with Fireweek 🗓 일정 : 1월 26일 오후 9시 WEB3 TOSS INFINIT과 AMA를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. INFINIT 한국 커뮤니티 입장 : 채널링크 ㅣ 그룹링크 * 사전질문을 받지않습니다. 🔥 AMA 리워드 - 현장 청취자 1. 5만원권 x 10명 2. 3만원권 x 10명 3. 5천원권 x 140명 * 신세계백화점까지 가기 어렵다는 의견이 있으셔서 제세공과금 의무가 발생하지 않는 선에서 사용이 편한 상품권으로 지급하도록 하겠습니다.
39263	2026-01-25T07:34:55+00:00	🔥 Web3 Toss INFINIT과 함께하는 Fireweek 안녕하세요 불개미입니다. 불개미 커뮤니티에서 다시 돌아온 캠페인 &quot;FireWeek&quot; 를 시작합니다. 이번 FireWeek는 Infinit과 진행합니다. 🗓 일정 : 2월 1주차 / 1월 26일~1월 30일 FireWeek : 불개미 커뮤니티에서 프로젝트를 선정하여 일주일간 해당 프로젝트에 대하여 알아보고 유저들은 에어드랍을 수령하는 캠페인. 월요일 - INFINIT AMA 화요일 - INFINIT 완벽분석영상 수요일 - INFINIT 인피닛 프로덕트 이용해보기 목요일 - INFINIT AMA 리캡 및 영상기반 야핑 캠페인 금요일 ~ 일요일 - 야핑캠페인 진행 및 당첨자 공지 💵 Fireweek 보상 : 300만원 상당의 리워드 * 세부 리워드는 세부 캠페인 공지 확인
39262	2026-01-25T04:07:40+00:00	Delphi 가 만든 가격 시나리오 툴 요즘 토큰들 상장하자마자 계속 빠지는 이유는 대부분 수요보다 언락 + 인센티브 물량이 더 빨리 나와서인데 Delphi Digital이 이걸 아예 시뮬레이션 툴로 만들어뒀네요 Sell Pressure → 토큰 할당 / 베스팅 / 언락 구조 → 내부자 매도 성향 → 유동성 깊이 이런 거 넣어놓고, “이 구조면 가격이 어디까지 망가질 수 있는지”를 보수적 / 기본 / 공격적 시나리오로 돌려볼 수 있음. 몬테카를로 시뮬레이션 기반 예측이 아니라 리스크 구조 보는 스트레스 테스트용 토크노믹스 설계하거나 락업 구조 평가할 때 꽤 유용한데 재밌어서 구경중임다 https://sellpressure.xyz/simulate
39261	2026-01-25T04:07:38+00:00	불개미 CRYPTO pinned a photo
39260	2026-01-25T03:44:52+00:00	📌 STABLE FIREWEEK AMA WITH CEO 🗓 일정 : 1월 28일 오후 9시 스테이블코인을 위한 레이어1 STABLE CEO와 AMA를 진행합니다. ✔️ AMA 참여방법 1. 불개미 Crypto 채널 입장 : 채널링크 2. 불개미 트위터 팔로우 : 트위터링크 3. 불개미유튜브 구독 : 불갬튜브 4. STABLE 한국커뮤니티 : 채널좌표 ㅣ 그룹좌표 5. AMA 사전질문 작성 폼 : 구글폼 링크 바로가기 🔥 AMA 리워드 : 약 250만원 상당의 리워드
39259	2026-01-25T02:03:39+00:00	🔥 스테이블코인 레이어 STABLE과 함께하는 Fireweek 안녕하세요 불개미입니다. 불개미 커뮤니티에서 다시 돌아온 캠페인 &quot;FireWeek&quot; 를 시작합니다. 이번 FireWeek는 STABLE과 진행합니다. 🗓 일정 : 1월 4주차 / 1월 26일~1월 30일 FireWeek : 불개미 커뮤니티에서 프로젝트를 선정하여 일주일간 해당 프로젝트에 대하여 알아보고 유저들은 에어드랍을 수령하는 캠페인. 월요일 - STABLE 최근 근황 돌아보기 화요일 - STABLE 근황 야핑 캠페인 수요일 - STABLE CEO와 AMA 목요일 - STABLE AMA 리캡 금요일 ~ 일요일 - 야핑캠페인 진행 및 당첨자 공지 💵 Fireweek 보상 : 500만원 상당의 리워드 * 세부 리워드는 세부 캠페인 공지 확인
39258	2026-01-25T02:03:34+00:00	백악관 샤라웃은 진짜 어나더 클라스긴 하네...
39257	2026-01-25T02:03:32+00:00	뭐야 카이아 왜이래 도대체 무슨일이 벌어지고 있는거야...
